,date_time,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity,nwp_windspeed,nwp_winddirection,nwp_pressure,lmd_totalirrad,lmd_diffuseirrad,lmd_temperature,lmd_pressure,lmd_winddirection,lmd_windspeed,power,GHI_clear,DNI_clear,DHI_clear,POA_clear,P_theoretical_W,power_W,GHI_ratio,DNI_ratio,K_PV
1091,2018-07-12 00:45:00+00:00,215.63,197.87,25.89,77.11,2.25,114.84,932.09,328,128,24.9,935.200012,332,1.1,6.267051,578.02617378697,727.66568974416,116.4289985149357,525.2394423444382,10294693.069950989,6267051.0,0.37304539098513184,0.27192432292577806,0.6087652111059817
1092,2018-07-12 01:00:00+00:00,228.05,209.95,26.38,74.86,2.65,119.75,931.95,238,95,26.299999,935.200012,246,0.0,5.670189,623.7698416665185,745.8781317883737,121.04522925166395,578.417889895207,11336990.64194606,5670189.0,0.36559959261692027,0.28148029959882054,0.5001493940570704
1093,2018-07-12 01:15:00+00:00,241.55,222.99,26.64,73.59,3.24,120.72,931.86,534,220,26.5,935.299988,335,0.0,5.485446,667.4258455823548,761.6912028890414,125.30636161401696,629.5739578675316,12339649.574203618,5485446.0,0.36191286507527787,0.2927564335182218,0.4445382315772952
1094,2018-07-12 01:30:00+00:00,252.58,233.73,26.67,74.11,3.93,117.77,931.79,557,210,26.200001,935.299988,236,0.0,6.807069,708.7694659167045,775.4354996308188,129.22924186499552,678.333776485492,13295342.019115642,6807069.0,0.35636411011769453,0.3014177196056639,0.5119890101520519
1095,2018-07-12 01:45:00+00:00,166.16,121.2,26.03,77.86,4.53,113.92,931.72,773,317,26.700001,935.200012,181,0.0,7.588674,747.5937826139136,787.3789797114584,132.82557846392035,724.3633733442205,14197522.11754672,7588674.0,0.22225974033522888,0.15392841709390662,0.5345069327711176
1096,2018-07-12 02:00:00+00:00,178.82,139.63,25.79,79.93,4.75,113.65,931.59,795,319,27.6,935.200012,72,0.0,6.96339,783.7086562094488,797.7398626528295,136.10326801597648,767.3637157662687,15040328.829018869,6963390.0,0.22817152596590656,0.175031995437297,0.4629812339318545
1097,2018-07-12 02:15:00+00:00,5.31,0.0,24.52,85.95,4.49,113.44,931.58,314,121,27.299999,935.099976,36,1.7,5.698611,816.9401802142955,806.6964778036228,139.06739584245088,807.0672829734725,15818518.74628006,5698611.0,0.006499863917339832,0.0,0.3602493439115534
1098,2018-07-12 02:30:00+00:00,5.52,0.0,24.27,87.78,4.29,112.47,931.72,457,167,26.9,935.200012,25,0.0,6.466005,847.130449445222,814.3948197922701,141.72099927193915,843.2357595402277,16527420.88698846,6466005.0,0.0065161156745280465,0.0,0.3912289185477506
1099,2018-07-12 02:45:00+00:00,117.46,13.86,25.02,84.96,4.45,115.05,931.84,843,283,27.6,935.099976,66,1.9,9.066618,874.1375051686493,820.9543644675067,144.06565262231368,875.6585332312935,17162907.251333352,9066618.0,0.13437245205185214,0.016882789835693208,0.5282681929831924
1100,2018-07-12 03:00:00+00:00,117.49,7.15,24.97,85.55,4.47,113.02,931.89,920,277,28.1,934.900024,91,1.0,9.507159,897.8354009308862,826.4725646041329,146.101919275329,896.3557997919929,17568573.675923064,9507159.0,0.1308591751652753,0.008651224863616296,0.5411457512358634
1101,2018-07-12 03:15:00+00:00,1.87,0.0,24.13,89.48,4.09,106.35,931.85,769,254,28.9,935.0,23,2.3,7.901316,918.1143465495848,831.0283317495665,147.82970274371235,920.1081354191576,18034119.45421549,7901316.0,0.002036783334263045,0.0,0.4381315106656378
1102,2018-07-12 03:30:00+00:00,1.9,0.0,24.09,89.85,3.74,98.2,932.0,769,205,28.799999,935.200012,53,1.3,8.000793,934.8808734154312,834.6847237887221,149.24851733495132,939.7045081308978,18418208.3593656,8000793.0,0.002032344498672507,0.0,0.4343958350287433
1103,2018-07-12 03:45:00+00:00,24.2,3.95,24.52,87.98,3.7,92.83,932.12,732,281,28.0,935.099976,331,1.1,5.357547,948.0580100902656,837.4910065425572,150.35769611248065,955.063071833908,18719236.207944594,5357547.0,0.025525864179656993,0.004716468558040904,0.2862054274269061
1104,2018-07-12 04:00:00+00:00,24.94,3.98,24.74,86.96,3.61,91.08,932.15,517,191,28.0,935.200012,311,2.4,6.466005,957.5854512107628,839.4842074602507,151.156549133059,966.1342084972492,18936230.486546088,6466005.0,0.026044673056034928,0.004741006399680785,0.3414620985202942
1105,2018-07-12 04:15:00+00:00,9.54,0.1,24.59,87.62,3.34,84.15,932.11,717,268,28.6,935.099976,275,2.3,10.95668,963.4196862420996,840.6902364073226,151.64448179805208,972.8977369531458,19068795.64428166,10956680.0,0.009902226554256516,0.00011894987674336334,0.5745868907712419
1106,2018-07-12 04:30:00+00:00,9.49,0.06,24.6,87.75,3.07,83.28,932.06,872,350,29.299999,934.799988,346,0.0,10.61562,965.534080072043,841.1246243823764,151.8210835154017,975.3528229583862,19116915.32998437,10615620.0,0.009828757157170367,7.133306796725513e-05,0.5552998387427956
1107,2018-07-12 04:45:00+00:00,1.31,0.0,24.45,88.51,2.82,85.07,931.88,984,405,29.5,934.5,87,2.3,9.492948,963.91890206664,840.7929254620133,151.68618907147606,973.5022698309228,19080644.48868609,9492948.0,0.0013590354927072836,0.0,0.4975171570136881
1108,2018-07-12 05:00:00+00:00,1.3,0.0,24.27,89.55,2.71,79.68,931.83,548,202,28.6,934.5,300,1.7,10.8572,958.5813266379748,839.6908459383969,151.2399035166644,967.3433657119948,18959929.967955094,10857200.0,0.0013561707951890534,0.0,0.572639245943955
1109,2018-07-12 05:15:00+00:00,1.32,0.0,24.07,90.62,2.82,68.18,931.78,783,316,29.1,934.400024,44,0.6,6.352317,949.5454355478868,837.804143895961,150.48258289068235,956.8750910976717,18754751.78551437,6352317.0,0.001390138850215589,0.0,0.338704402630716
1110,2018-07-12 05:30:00+00:00,1.3,0.0,23.95,91.23,3.06,59.64,931.78,1065,437,29.1,934.299988,78,1.9,10.51614,936.8521966996276,835.1082645197698,149.41477685783673,942.1138371787928,18465431.208704334,10516140.0,0.0013876255022720564,0.0,0.5695041659813959
1111,2018-07-12 05:45:00+00:00,1.33,0.0,23.84,91.72,3.29,52.62,931.8,759,313,29.6,934.299988,110,1.7,10.08981,920.5593933282256,831.5676458337746,148.03714342600892,923.1045734528216,18092849.639675304,10089810.0,0.0014447736991650992,0.0,0.5576683718121627
1112,2018-07-12 06:00:00+00:00,1.29,0.0,23.77,91.88,3.4,49.4,931.75,845,340,29.0,934.200012,296,1.6,10.04718,900.741503315811,827.1346471486569,146.3503348156304,899.9244321323531,17638518.86979412,10047180.0,0.0014321533927894408,0.0,0.569615854605896
1113,2018-07-12 06:15:00+00:00,1.76,0.0,23.76,91.77,3.42,46.39,931.72,903,369,28.9,934.400024,327,3.0,10.41666,877.4895359288644,821.7480514430014,144.35484476118825,879.8808928011207,17245665.498901967,10416660.0,0.0020057219236659686,0.0,0.604016122234496
1114,2018-07-12 06:30:00+00:00,1.7,0.0,23.8,91.42,3.44,43.13,931.61,802,327,28.799999,934.200012,305,1.2,9.80559,850.9108591223786,815.3310708811258,142.05080746949943,847.9909256478478,16620622.14269782,9805590.0,0.001997859096255234,0.0,0.5899652802291779
1115,2018-07-12 06:45:00+00:00,97.1,76.49,24.88,86.27,3.34,49.67,931.48,881,369,28.5,934.200012,122,1.5,10.82878,821.1290343840747,807.7887425065531,139.43773555005816,812.3257837598883,15921585.361693809,10828780.0,0.11825181662567112,0.09469059913196237,0.6801320191425954
1116,2018-07-12 07:00:00+00:00,93.01,74.8,25.21,84.67,2.97,57.55,931.39,263,99,27.9,934.099976,106,2.4,3.240108,788.2836694776915,799.0045519278666,136.5141797843263,773.0921010393185,15152605.180370644,3240108.0,0.11799051991223851,0.0936164879405504,0.2138317445370634
1117,2018-07-12 07:15:00+00:00,3.13,0.0,24.62,87.29,2.52,55.64,931.33,284,107,27.6,934.200012,47,1.0,4.078557,752.5303440986638,788.8360731283581,133.2772909303069,730.5240873655769,14318272.112365304,4078557.0,0.004159300717300547,0.0,0.2848498036629535
1118,2018-07-12 07:30:00+00:00,2.96,0.0,24.3,89.2,2.21,45.72,931.33,683,216,27.9,934.0,12,1.2,8.498178,714.04064895459,777.1093285333185,129.72225287389563,684.8849404238008,13423744.832306497,8498178.0,0.004145422258989969,0.0,0.6330705854559829
1119,2018-07-12 07:45:00+00:00,1.01,0.0,24.07,90.31,2.01,36.5,931.3,576,184,28.299999,933.900024,344,1.9,7.048655999999999,673.0023911305823,763.611464216984,125.84154343078784,636.4690346903598,12474793.079931052,7048655.999999999,0.0015007376100154603,0.0,0.5650318971093472
1120,2018-07-12 08:00:00+00:00,0.94,0.0,24.01,90.35,1.85,28.47,931.23,437,165,28.4,934.0,81,2.7,6.309684,629.6200993041,748.0812057755226,121.62396619308124,585.6051896223183,11477861.71659744,6309684.0,0.0014929637745665259,0.0,0.5497264347483772
1121,2018-07-12 08:15:00+00:00,21.41,1.05,24.55,87.46,1.66,31.32,931.13,506,208,28.4,933.799988,136,2.6,6.068097,584.1159759597391,730.1963589439673,117.05336873175088,532.6614059677402,10440163.556967707,6068097.0,0.036653679887494996,0.001437969372400792,0.5812262391186569
1122,2018-07-12 08:30:00+00:00,19.92,1.18,24.85,85.51,1.42,31.75,931.01,358,145,28.5,933.700012,166,0.4,4.888584,536.7315238009951,709.557365871259,112.10692642625708,477.1549774916192,9352237.558835734,4888584.0,0.037113527185680596,0.0016630085976925752,0.5227181163059104
1123,2018-07-12 08:45:00+00:00,71.25,53.4,25.52,82.02,1.22,48.95,930.95,436,179,28.700001,933.799988,45,1.1,5.130171,487.7302759814919,685.6656522827973,106.75282739550188,421.0096552067707,8251789.242052704,5130171.0,0.14608484137389033,0.0778805235791155,0.6217040752635395
1124,2018-07-12 09:00:00+00:00,63.0,45.34,25.78,81.21,1.36,68.54,930.86,342,141,28.4,933.599976,65,1.2,4.561731,437.4022624982292,657.8952012395731,100.94712297841204,364.218947297014,7138691.367021475,4561731.0,0.14403217678887761,0.06891675135275747,0.6390150190655073
1125,2018-07-12 09:15:00+00:00,98.61,59.6,26.41,77.87,1.93,83.23,930.83,290,95,28.1,933.5,254,2.5,3.822759,386.0712889351345,625.4557260630683,94.62942712388912,307.4118746479166,6025272.743099166,3822759.0,0.25541914881053973,0.09529051780395754,0.6344541007505863
1126,2018-07-12 09:30:00+00:00,71.21,34.2,26.46,77.28,2.57,92.89,930.77,223,82,28.1,933.599976,10,1.2,2.899044,334.10699185459106,587.3466867096427,87.71709079570692,251.3362487064117,4926190.47464567,2899044.0,0.21313531813483202,0.05822796105583025,0.588496123915818
1127,2018-07-12 09:45:00+00:00,93.44,77.24,26.55,77.09,2.97,96.73,930.78,159,60,27.799999,933.599976,25,1.7,2.231127,281.9451526482526,542.3050427893763,80.09754124416745,196.9007558970637,3859254.8155824486,2231127.0,0.3314119754226571,0.14242906465097896,
1128,2018-07-12 10:00:00+00:00,76.87,58.51,26.41,77.99,3.01,95.47,930.67,131,49,27.6,933.599976,44,1.3,1.506366,230.12286716095423,488.76173139435286,71.61909011061152,145.23436416449078,2846593.537624019,1506366.0,0.33403894601328354,0.11971068158933201,
1129,2018-07-12 10:15:00+00:00,27.9,23.26,25.78,81.45,2.73,93.25,930.61,62,23,27.200001,933.799988,24,1.0,0.525807,179.34161468769025,424.8588656302513,62.0830827610245,97.76605381619116,1916214.6547973463,525807.0,0.15556902422555813,0.054747592392817936,
1130,2018-07-12 10:30:00+00:00,21.63,15.45,25.64,82.52,2.44,89.62,930.57,70,26,26.700001,933.799988,354,2.2,0.653706,130.58450425958503,348.6900762918657,51.24953228231016,56.317600028506746,1103824.9605587325,653706.0,0.16563986762933502,0.04430868857612057,
1131,2018-07-12 10:45:00+00:00,48.17,37.94,25.94,81.58,2.18,84.78,930.55,51,19,26.6,933.799988,316,1.5,0.454752,85.34057963529912,259.2518722696033,38.90088434148554,29.63597846748948,580865.1779627937,454752.0,0.5644442562477701,0.14634416973677677,
1177,2018-07-12 22:15:00+00:00,3.2,0.0,22.32,94.99,2.27,93.95,929.89,15,0,22.9,933.099976,167,0.0,0.0,78.55728146194478,243.76836169351392,36.77613750148715,28.065838231328936,550090.4293340471,0.0,0.0407346071611473,0.0,
1178,2018-07-12 22:30:00+00:00,3.48,0.0,22.2,96.28,2.07,87.73,929.83,52,19,22.9,933.099976,167,0.0,0.369486,123.04209538110148,335.2340383845989,49.37483447619316,50.6829051031396,993384.9400215362,369486.0,0.028283003383689994,0.0,
1179,2018-07-12 22:45:00+00:00,3.59,0.0,22.14,97.11,1.65,76.3,929.97,43,16,23.0,933.099976,81,0.0,0.312642,171.34910567933602,413.5061684658186,60.438393744209165,91.03770825706746,1784339.0818385223,312642.0,0.020951378682526375,0.0,
1180,2018-07-12 23:00:00+00:00,5.1,0.0,22.16,97.27,1.22,52.95,930.22,19,7,23.1,933.200012,95,0.0,0.0,221.87552804527715,479.2483644858926,70.16471194640306,137.73906654813825,2699685.7043435094,0.0,0.022985860788393327,0.0,
1181,2018-07-12 23:15:00+00:00,0.95,0.0,22.12,97.63,0.95,47.5,930.43,22,8,23.200001,933.299988,81,0.0,0.0,273.576060310967,534.3170100841257,78.79718429847534,188.8948511763372,3702339.083056208,0.0,0.0034725260643060614,0.0,
1182,2018-07-12 23:30:00+00:00,1.11,0.0,22.06,98.19,0.91,66.15,930.55,22,8,23.1,933.299988,324,0.4,0.0,325.7138347056502,580.6037572866112,86.54213681983583,243.02001269390547,4763192.248800547,0.0,0.0034078994556774496,0.0,0.0
1183,2018-07-12 23:45:00+00:00,1.03,0.0,22.01,98.54,0.9,90.83,930.52,21,8,23.1,933.700012,187,0.0,0.0,377.73052606405247,619.7279284512664,93.55835834715202,298.9439450620292,5859301.323215772,0.0,0.0027268116525624433,0.0,0.0
1184,2018-07-13 00:00:00+00:00,1.08,0.0,21.86,99.66,0.78,121.58,930.67,22,8,23.1,933.700012,174,0.0,0.4121189999999999,428.81220390955104,651.6334149316267,100.28794549225978,355.4938629699982,6967679.714211964,412118.9999999999,0.00251858503595155,0.0,0.0591472365125224
1185,2018-07-13 00:15:00+00:00,0.86,0.0,21.76,99.91,0.87,198.74,930.72,35,13,23.200001,933.900024,107,0.0,0.4405409999999999,479.3022797530875,680.1500222566341,106.19091436395706,412.3411338461295,8081886.223384137,440540.9999999999,0.0017942747955278428,0.0,0.0545096760611821
1186,2018-07-13 00:30:00+00:00,0.91,0.0,21.62,100.0,1.05,217.63,930.79,58,22,23.200001,934.0,358,0.0,0.71055,528.5145594391859,704.6689042022243,111.63091289003648,468.6366852613612,9185279.03112268,710550.0,0.0017218068712536768,0.0,0.0773574757601187
1187,2018-07-13 00:45:00+00:00,0.49,0.0,21.56,100.0,0.88,209.0,930.6,36,13,23.0,934.099976,331,0.7,0.198954,576.1537001054608,725.83934791454,116.65460048282318,524.4125909202918,10278486.78203772,198954.0,0.0008504675053033748,0.0,0.0193563512041173
1188,2018-07-13 01:00:00+00:00,0.55,0.0,21.55,100.0,0.63,186.12,930.62,30,11,22.9,934.0,6,0.4,0.255798,621.9518728853758,744.1782078445856,121.29582230973284,577.656718290996,11322071.67850352,255798.00000000003,0.0008843127965005159,0.0,0.0225928617362197
1189,2018-07-13 01:15:00+00:00,4.63,0.0,21.58,100.0,0.52,180.32,930.5,63,23,23.0,933.900024,107,0.0,0.554229,665.6639128778955,760.0994218185313,125.57893304001423,628.882162084583,12326090.376857826,554229.0,0.006955461923694958,0.0,0.0449638922849829
1190,2018-07-13 01:30:00+00:00,4.87,0.0,21.62,99.88,0.45,167.54,930.48,59,22,23.1,933.900024,351,0.7,0.866871,707.0643501278978,773.9365532024148,129.52123950623547,677.7136748727316,13283188.02750554,866871.0,0.006887633352069139,0.0,0.0652607640729746
1191,2018-07-13 01:45:00+00:00,16.52,0.0,21.77,99.25,0.44,136.72,930.44,70,26,23.0,933.900024,2,0.5,1.151091,745.945631813264,785.9599281552828,133.1348098050904,723.8161553339406,14186796.644545237,1151091.0,0.022146386137878112,0.0,0.0811381898846481
1192,2018-07-13 02:00:00+00:00,16.26,0.0,21.84,98.87,0.48,114.78,930.4,47,17,22.9,934.0,59,0.6,0.582651,782.1170726280527,796.3896655901503,136.42782294523784,766.8896272396756,15031036.693897642,582651.0,0.020789726460469025,0.0,0.0387631945730361
1193,2018-07-13 02:15:00+00:00,13.98,0.0,21.8,98.94,0.56,104.15,930.43,41,15,22.9,934.099976,142,0.0,0.454752,815.404286653556,805.4056248718274,139.40558693128594,806.6657664609528,15810649.022634674,454752.0,0.017144869396473673,0.0,0.0287623866261892
1194,2018-07-13 02:30:00+00:00,15.67,0.0,21.8,98.8,0.7,87.62,930.47,59,22,22.799999,934.099976,153,0.0,0.653706,845.6489417809885,813.1550377994921,142.07131509603278,842.9055615159081,16520949.0057118,653706.0,0.018530147944131544,0.0,0.0395683080780646
1195,2018-07-13 02:45:00+00:00,3.02,0.0,21.7,99.23,0.86,73.29,930.6,44,16,22.700001,934.099976,43,0.9,0.497385,872.7086953568565,819.7583832214403,144.42672086223,875.3977862622335,17157796.61073978,497385.0,0.003460490328637211,0.0,0.0289888621064936
1196,2018-07-13 03:00:00+00:00,3.09,0.0,21.69,99.12,1.02,64.18,930.64,74,28,22.700001,934.099976,95,0.4,0.696339,896.4572534462422,825.3139277755735,146.4724772031401,896.1219160413428,17563989.55441032,696339.0,0.0034469016655519734,0.0,0.0396458331885735
1197,2018-07-13 03:15:00+00:00,16.41,0.0,21.84,98.17,1.18,61.99,930.77,82,30,22.799999,934.200012,56,0.0,0.937926,916.7845103331224,829.9012423528079,148.20857333033973,919.9369324706702,18030763.876425136,937926.0,0.01789951707848693,0.0,0.0520180956518608
1198,2018-07-13 03:30:00+00:00,15.67,0.0,21.85,97.86,1.29,51.64,930.87,78,28,22.799999,934.200012,13,0.7,1.108458,933.5967106939438,833.5839161996753,149.63458965050518,939.5928393810126,18416019.651867844,1108458.0,0.016784549281833337,0.0,0.0601898792982431
1199,2018-07-13 03:45:00+00:00,2.66,0.0,21.72,98.31,1.3,49.09,930.93,96,35,22.799999,934.200012,61,0.4,1.321623,946.8166230331566,836.411638759944,150.74990902705883,955.0072480846104,18718142.062458366,1321623.0,0.0028094141307728705,0.0,0.0706065268438519
1200,2018-07-13 04:00:00+00:00,2.71,0.0,21.72,98.08,1.33,43.49,930.96,70,25,22.700001,934.200012,55,1.0,1.207935,956.383707070912,838.4217686497144,151.55387754676258,966.1298190712688,18936144.453796867,1207935.0,0.0028335907230162215,0.0,0.0637899126164406
1201,2018-07-13 04:15:00+00:00,18.98,0.0,21.96,96.46,1.38,42.86,931.05,73,27,22.799999,934.200012,209,0.0,1.335834,962.2542416831903,839.6404660110296,152.0459247260112,972.9394429495871,19069613.08181191,1335834.0,0.019724516845776523,0.0,0.0700503987295936
1202,2018-07-13 04:30:00+00:00,19.89,0.0,22.04,95.82,1.38,42.81,931.0,83,31,22.9,934.200012,39,0.0,1.293201,964.4014056785812,840.0834404139418,152.22565330769453,975.4343767444324,19118513.784190875,1293201.0,0.020624192253229673,0.0,0.0676412933870074
1203,2018-07-13 04:45:00+00:00,13.77,0.0,22.0,95.85,1.35,42.0,930.87,133,49,22.9,934.099976,3,0.0,1.7053200000000002,962.815308033399,839.7563601939138,152.09290110669417,973.617024576122,19082893.681692,1705320.0000000002,0.014301808337598984,0.0,0.0893638055341718
1204,2018-07-13 05:00:00+00:00,15.89,0.0,22.06,95.55,1.41,43.01,930.69,180,67,23.0,934.0,28,0.0,2.785356,957.502989270354,838.6549858316265,151.64776617476798,967.4850183554964,18962706.35976773,2785356.0,0.01659524845150474,0.0,0.1468859954457533
1205,2018-07-13 05:15:00+00:00,31.11,1.08,22.44,94.42,1.54,54.13,930.61,173,63,23.0,933.799988,60,1.4,2.600613,948.488423287836,836.7650696203231,150.8905879357958,957.038031775851,18757945.42280668,2600613.0,0.03279955689091116,0.0012906848519501936,0.1386406102257909
1206,2018-07-13 05:30:00+00:00,24.9,1.77,22.75,93.15,1.6,57.32,930.47,172,64,23.0,933.799988,104,0.0,1.776375,935.8124956556276,834.0619886610781,149.82188992861745,942.2929862841856,18468942.53117004,1776375.0,0.026607894333100488,0.0021221444257894856,0.0961817384510245
1207,2018-07-13 05:45:00+00:00,40.24,0.0,23.0,92.0,1.51,69.35,930.38,149,53,23.0,933.700012,268,0.9,2.799567,919.5329334673252,830.510047363493,148.4422939268071,923.2950716257384,18096583.40386448,2799567.0,0.043761347239913616,0.0,0.1547014117262687
1208,2018-07-13 06:00:00+00:00,37.94,0.0,23.03,92.35,1.3,81.33,930.22,135,50,22.799999,933.599976,73,0.0,1.7621639999999998,899.7241861967309,826.0614010987325,146.75240457979828,900.1214353459636,17642380.13278089,1762163.9999999998,0.04216847849825853,0.0,0.0998824414130928
1209,2018-07-13 06:15:00+00:00,1.11,0.0,22.61,94.39,0.99,100.41,930.07,86,32,22.700001,933.700012,354,0.3,1.4211,876.4772643652685,820.6545511410234,144.75265497577664,880.1301999982493,17250551.919965684,1421100.0,0.0012664333065203297,0.0,0.0823799729187347
